X|Y|OBJECTID|primary_key|final_case_type|occ_year|occ_dt|obfAddress|priority|zone|grid|how_received|unit_id1|unit_id2|unit_id3|report_flag|case_status|cleared_by|x_rand|y_rand|disclaimer|place_name|CFSType
-111.928857069064293|33.454172132424034|580|TE2012751|314|2012|2012-01-02T15:04:06.000Z|7XX E TAYLOR ST|2|1|0107|T|3P12|||N|Y|7|696282|892776|Point has not been altered||Child Custody Dispute Call
-111.922048054145904|33.416522368274805|581|TE2012763|SUBJEC|2012|2012-01-02T15:51:14.000Z|1XXX S TERRACE RD[OW 3|2|1|1004|S|2E14|||N|Y|2|698358|879077|Point has not been altered|ORANGE FOOD STORE|Other Officer Initiated Call
-111.966017737866665|33.383391590941855|582|TE2012766|602|2012|2012-01-02T16:00:45.000Z|5XXX S ARIZONA MILLS CIRC[ENTRY 2|2|3|1803|S|3P33|2R30||N|Y|2|684936|867026|Point has not been altered|ARIZONA MILLS MALL|Found Missing Person/Juvenile Call
-111.976891100647961|33.378654016776892|583|TE2012765|FALSE|2012|2012-01-02T15:57:38.000Z|2XXX W BASELINE RD|3|3|1808|T|3P32|||N|Y|2|681616|865304|Point has not been altered||Alarm Call
-111.909140190710772|33.398349795022945|584|TE2012767|585|2012|2012-01-02T16:06:00.000Z| MCCLINTOCK DR / E CAMPUS DR|2|3|1514|T|2E33|||N|Y|2|702297|872465|Point has not been altered||Traffic Hazard Call
-111.909167490878659|33.385693354728531|585|TE2012770|651A|2012|2012-01-02T16:14:52.000Z| MCCLINTOCK DR / US 60[JN SB]|3|4|2108|T|2E42|||N|N|2|702289|867860|Point has not been altered||Animal Call
-111.978254443200328|33.40732478147001|586|TE2012774|INVEST|2012|2012-01-02T16:20:45.000Z| 48TH ST / W BROADWAY RD|3|3|0511|S|3P31|||N|Y|7|681206|875736|Point has not been altered||Other Officer Initiated Call
-111.920481564661841|33.418297893872527|587|TE2012773|415E|2012|2012-01-02T16:17:52.000Z|1XXX S STANLEY PL|3|1|1004|T|2E14|||N|Y|2|698836|879723|Point has not been altered| in SAGO GARDENS APARTMENTS|Loud Music/Noise/Party Call
-111.919858802234188|33.416775296915276|588|TE2012776|SECCHK|2012|2012-01-02T16:38:09.000Z|1XXX E LEMON ST[ON FOOT|2|1|1004|S|2E14|||N|Y|2|699026|879169|Point has not been altered|FIESTA PARK APARTMENTS|Other Officer Initiated Call
-111.889046147296966|33.393039767237205|589|TE2012743|647V|2012|2012-01-02T14:32:27.000Z|2XXX E SOUTHERN AVE|2|3|1703|T|2E32|2E41|2E33|Y|Y|5|708430|870534|Point has not been altered|MANUEL'S|Suspicious Person/Vehicle Call
-111.978197176570404|33.405115091378299|590|TE2012777|647V|2012|2012-01-02T16:38:52.000Z|2XXX S 48TH ST|2|3|0512|S|3P31|||N|Y|2|681223|874932|Point has not been altered||Suspicious Person/Vehicle Call
-111.929036001742062|33.444319145129072|591|TE2012768|239F|2012|2012-01-02T16:09:15.000Z|1XXX N MCALLISTER AVE|2|1|0303|T|3P12|3P13|2E12|N|Y|7|696227|889191|Point has not been altered||Family Fight Call
-111.94001025954357|33.425485569835594|592|TE2012775|900|2012|2012-01-02T16:36:17.000Z| 5TH ST / S MILL AVE|2|DT|0708|T|3P22|3P14|B709|N|Y|7|692878|882339|Point has not been altered||Check Welfare Call
-111.903821964371843|33.377538361573457|593|TE2012771|929|2012|2012-01-02T16:15:17.000Z|1XXX E DUKE DR|3|4|2401|T|2E43|||N|Y|9|703921|864893|Point has not been altered||Agency Assist Call
-111.959077404073625|33.427371413627519|594|TE2012720|418T|2012|2012-01-02T13:08:50.000Z|1XXX W 3RD ST|2|2|0602|9|1E21|1E22||N|Y|W|687061|883027|Point has not been altered||Trespassing Call
-111.889046147296966|33.393039767237205|595|TE2012779|647V|2012|2012-01-02T16:36:51.000Z|2XXX E SOUTHERN AVE|2|3|1703|T|2E33|||N|N|2|708430|870534|Point has not been altered|MANUEL'S|Suspicious Person/Vehicle Call
-111.939173409175552|33.345146778878586|596|TE2012783|900|2012|2012-01-02T16:45:18.000Z|7XXX S ASH AVE|2|4|3002|T|2E41|||N|Y|4|693127|853108|Point has not been altered||Check Welfare Call
-111.923533381709959|33.341982431894188|597|TE2012772|FALSE|2012|2012-01-02T16:17:14.000Z|1XXX E CARVER RD|3|4|3103|T|2E42|||N|Y|2|697903|851956|Point has not been altered|KYRENE MIDDLE SCHOOL|Alarm Call
-111.934906046062267|33.405620971876786|598|TE2012782|900|2012|2012-01-02T16:49:40.000Z| AEPLI DR / S COLLEGE AVE|2|3|1403|T|3P33|3P32||N|N|2|694434|875111|Point has not been altered||Check Welfare Call
-111.931481349927992|33.442408745911827|599|TE2012788|647|2012|2012-01-02T17:03:50.000Z| WEBER DR / N COLLEGE AVE[NEC TEMPE WOMENS CLUB|2|1|0301|S|3P13|||N|Y|2|695481|888496|Point has not been altered||Suspicious Person/Vehicle Call
-111.945965405803236|33.375515479932751|600|TE2012789|VEHICL|2012|2012-01-02T17:06:30.000Z| KYRENE RD / W DUKE DR|2|4|2506|S|2E43|||N|Y|W|691056|864158|Point has not been altered||Other Officer Initiated Call
-111.939764382347462|33.425290479595709|601|TE2012793|928|2012|2012-01-02T17:06:50.000Z|5XX S MILL AVE|4|DT|0708|T|B709|||N|Y|2|692953|882268|Point has not been altered|HOOTERS|Found Property Call
-111.908202429519577|33.404929425147216|602|TE2012791|900|2012|2012-01-02T17:05:47.000Z|1XXX E PALMCROFT DR|2|3|1601|T|2E32|||N|Y|2|702583|874859|Point has not been altered||Check Welfare Call
-111.909496913090322|33.363706008585773|603|TE2012745|961H|2012|2012-01-02T14:50:19.000Z|1XXX E GUADALUPE RD|2|4|2801|9|3P43|3P41||Y|Y|6|702189|859860|Point has not been altered|FRYS FOOD & DRUG STORE|Traffic Accident Call
-111.900474919472245|33.425692839416833|604|TE2012795|VEHICL|2012|2012-01-02T17:19:50.000Z| 5TH ST / S SMITH RD|2|1|0413|S|2E13|||N|Y|7|704940|882414|Point has not been altered||Other Officer Initiated Call
-111.928659740176556|33.378255784204448|605|TE2012796|507|2012|2012-01-02T17:18:57.000Z| RURAL RD / E BASELINE RD|2|4|2307|T|2E42|||N|N|2|696339|865154|Point has not been altered||Traffic Hazard Call
-111.943748884754172|33.432174407188235|606|TE2012797|418T|2012|2012-01-02T17:20:50.000Z|UXXXX PACIFIC RR / W TEMPE TOWN LAKE S|2|2|0612|T|3P13|||N|N|2|691738|884773|Point has not been altered||Trespassing Call
-111.897964480876695|33.34794806344955|607|TE2012799|647V|2012|2012-01-02T17:27:35.000Z|7XXX S RIVER DR|2|4|3206|T|3P41|||N|Y|2|705711|854127|Point has not been altered||Suspicious Person/Vehicle Call
-111.959975408969385|33.427175967145956|608|TE2012787|417D|2012|2012-01-02T16:59:05.000Z|1XXX W 3RD ST|2|2|0602|9|3P22|P43||N|Y|7|686787|882956|Point has not been altered||Subject Disturbing/Harassing Call
-111.966017737866665|33.383391590941855|609|TE2012803|VEHICL|2012|2012-01-02T17:46:09.000Z|5XXX S ARIZONA MILLS CIRC[ENTRY 3|2|3|1803|S|3P33|||N|Y|8|684936|867026|Point has not been altered|AZ MILLS PLOT 3|Other Officer Initiated Call
-111.910708420753139|33.417212190812663|610|TE2012802|415E|2012|2012-01-02T17:42:30.000Z|1XXX E DON CARLOS AVE|3|1|1006|T|3P14|||N|N|2|701818|879328|Point has not been altered| in VILLAGES AT MCCLINTOCK|Loud Music/Noise/Party Call
-111.932405280196264|33.384835077626114|611|TE2012804|239F|2012|2012-01-02T17:47:04.000Z|4XX E GREENWAY DR|2|4|1909|9|3P41|3P43||N|N|4|695196|867548|Point has not been altered||Family Fight Call
-111.973146489032487|33.378281992164609|612|TE2012786|487B|2012|2012-01-02T17:01:49.000Z|2XXX W BASELINE RD|2|3|1807|T|3P33|3P32||Y|Y|5|682759|865168|Point has not been altered|FRYS ELECTRONICS|Shoplifting Call
-111.959182485991519|33.40759388095745|613|TE2012794|419|2012|2012-01-02T17:09:44.000Z|1XXX W BROADWAY RD|2|2|0813|T|3P12|3P13||Y|Y|5|687026|875831|Point has not been altered| in VERSANTE APARTMENT|Criminal Information Call
-111.918504323097366|33.372358239703473|614|TE2012790|239F|2012|2012-01-02T17:07:21.000Z|5XXX S SAILORS REEF RD|2|4|2312|9|3P42|2E41||Y|Y|5|699439|863008|Point has not been altered||Family Fight Call
-111.940135035961561|33.426321059253773|615|TE2012811|418T|2012|2012-01-02T18:23:20.000Z|4XX S MILL AVE|2|DT|0704|9|B709|||N|Y|9|692840|882643|Point has not been altered||Trespassing Call
-111.911924066923447|33.421912008617163|616|TE2012798|487R|2012|2012-01-02T17:25:08.000Z|1XXX E UNIVERSITY DR|3|1|1002|T|3P13|||Y|Y|5|701447|881038|Point has not been altered| in GATEWAY AT TEMPE APARTMENTS|Theft Call
-111.949284400749136|33.359598530559921|617|TE2012816|INVEST|2012|2012-01-02T18:32:18.000Z|4XX W CARMEN ST[REF IR 499|3|4|2512|S|4E31|4E32||N|Y|2|690041|858367|Point has not been altered||Other Officer Initiated Call
-111.917935343404366|33.440397802017905|618|TE2012780|CODE5|2012|2012-01-02T16:45:04.000Z| MILLER RD / E CURRY RD[SWC|2|1|0408|S|2E11|||N|Y|2|699613|887764|Point has not been altered||Other Officer Initiated Call
-111.92620688967196|33.415560177343224|619|TE2012815|239|2012|2012-01-02T18:31:33.000Z|1XXX S RURAL RD|2|1|1003|9|3P43|3P32|3P14|N|Y|2|697089|878727|Point has not been altered|JERRYS LIQUORS|Fight Call
-111.926300239948858|33.400237806857596|620|TE2012825|VEHICL|2012|2012-01-02T19:05:26.000Z| ALAMEDA DR / S RURAL RD|2|3|1509|S|3P43|||N|N|2|697060|873152|Point has not been altered||Other Officer Initiated Call
-111.961779058012297|33.378179455563235|621|TE2012819|390D|2012|2012-01-02T18:40:20.000Z|1XXX W BASELINE RD|2|4|2502|9|4E32|P54||N|Y|2|686229|865129|Point has not been altered|CIRCLE K|Drunk Driver Call
-111.910830952272704|33.349180632253024|622|TE2012807|240R|2012|2012-01-02T17:52:37.000Z|1XXX E ELLIOT RD|3|4|2803|T|3P41|||Y|Y|5|701782|854575|Point has not been altered|BOSTON MARKET|Assault Call
-111.92627511465713|33.410126577816072|623|TE2012822|VEHICL|2012|2012-01-02T19:02:32.000Z| RURAL RD / E VISTA DEL CERRO DR|2|1|1010|S|4E21|||N|Y|7|697068|876750|Point has not been altered||Other Officer Initiated Call
-111.975607326542431|33.384080008493719|624|TE2012813|961H|2012|2012-01-02T18:29:19.000Z|2XXX W CARSON RD|3|3|1805|T|4E31|||Y|Y|6|682009|867278|Point has not been altered||Traffic Accident Call
-111.896895736171885|33.425494435915887|625|TE2012824|FALSE|2012|2012-01-02T19:03:57.000Z|5XX S ROCKFORD DR|3|1|0414|T|4E11|||N|Y|2|706032|882342|Point has not been altered||Alarm Call
-111.917750940144344|33.37424641402297|626|TE2012827|647|2012|2012-01-02T19:09:01.000Z|1XXX E STEAMBOAT BEND DR|2|4|2302|9|3P43|3P32||N|N|2|699669|863695|Point has not been altered||Suspicious Person/Vehicle Call
-111.928659740176556|33.378255784204448|627|TE2012821|961|2012|2012-01-02T18:52:53.000Z| BASELINE RD / S RURAL RD|2|4|2307|9|4E32|||Y|Y|6|696339|865154|Point has not been altered||Traffic Accident Call
-111.926528103031018|33.444880041416205|628|TE2012833|647|2012|2012-01-02T19:30:14.000Z|1XXX N SCOTTSDALE RD|2|1|0303|T|4E11|4E13|4E11|N|Y|2|696992|889395|Point has not been altered|CHECKSMART|Suspicious Person/Vehicle Call
-111.941868994578542|33.324280117307559|629|TE2012820|FALSE|2012|2012-01-02T18:49:00.000Z|3XX W LARONA LANE|3|4|3403|T|3P41|||N|Y|2|692302|845516|Point has not been altered||Alarm Call
-111.960810700566626|33.413172573604534|630|TE2012836|VEHICL|2012|2012-01-02T19:42:41.000Z| PRIEST DR / W 14TH ST|2|2|0509|S|4E21|||N|Y|8|686530|877861|Point has not been altered||Other Officer Initiated Call
-111.940911133994732|33.388346182404447|631|TE2012769|929|2012|2012-01-02T16:10:30.000Z|2XX W HERMOSA DR|3|3|1901|T|3P31|P54|3P33|Y|Y|5|692600|868826|Point has not been altered| in SOLARA AT MILL APARTMENTS|Agency Assist Call
-111.909075323329162|33.390692715493678|632|TE2012832|911M|2012|2012-01-02T19:26:19.000Z|3XXX S MCCLINTOCK DR|2|3|2101|9|4E33|||N|Y|2|702317|869679|Point has not been altered| in COPPER CREEK APARTMENTS|911 Hangup Call
-111.909496913090322|33.363706008585773|633|TE2012829|961H|2012|2012-01-02T19:16:11.000Z|1XXX E GUADALUPE RD|2|4|2801|T|3P43|||N|N|2|702189|859860|Point has not been altered|FRYS FOOD & DRUG STORE|Traffic Accident Call
-111.936449128734552|33.389613992818774|634|TE2012834|911N|2012|2012-01-02T19:39:08.000Z|2XX E LA JOLLA DR|2|3|1905|9|3P33|||N|N|2|693962|869287|Point has not been altered||911 Unable to Locate Call
-111.901547386887316|33.421853461507688|635|TE2012835|900|2012|2012-01-02T19:38:02.000Z|1XXX E UNIVERSITY DR|2|1|1101|T|4E11|3P14||N|Y|2|704613|881017|Point has not been altered| in CAMERON CREEK APARTMENTS|Check Welfare Call
-111.889524684005607|33.403019350398061|636|TE2012841|415E|2012|2012-01-02T19:54:50.000Z|2XXX E ASPEN DR|3|3|1702|T|3P31|||N|Y|2|708283|874165|Point has not been altered||Loud Music/Noise/Party Call
-111.896093853542069|33.378914279288075|637|TE2012828|647V|2012|2012-01-02T19:08:21.000Z|2XXX E DONNER DR|2|4|2115|T|3P32|4E41||Y|Y|5|706280|865394|Point has not been altered||Suspicious Person/Vehicle Call
-111.887680744001287|33.419995826366808|638|TE2012846|CXL|2012|2012-01-02T20:23:03.000Z|9XX S GEORGE DR|3|1|1201|T|4E11|||N|Y|C|708844|880342|Point has not been altered||Cancelled Call
-111.945129858909041|33.344661832229491|639|TE2012830|586|2012|2012-01-02T19:19:30.000Z| VERDE LANE / S STEPHANIE LANE[JN]|4|4|3001|T|3P43|||N|Y|2|691308|852932|Point has not been altered||Illegal Parking Call
-111.883410126570524|33.394398848886631|640|TE2012840|239F|2012|2012-01-02T19:47:10.000Z|3XXX S EVERGREEN RD|2|3|1705|T|4E31|4E32||N|Y|2|710150|871029|Point has not been altered||Family Fight Call
-111.928738392556539|33.378478398524194|641|TE2012810|419|2012|2012-01-02T18:13:11.000Z|5XXX S RURAL RD|2|4|1912|T|3P12|||Y|Y|5|696315|865235|Point has not been altered|MCDONALDS|Criminal Information Call
-111.936387600827899|33.378301520135459|642|TE2012839|487R|2012|2012-01-02T19:50:40.000Z|2XX E BASELINE RD|3|4|1910|T|4E41|||Y|Y|5|693980|865171|Point has not been altered| in WILSHIRE PINES|Theft Call
-111.883410126570524|33.394398848886631|643|TE2012848|602R|2012|2012-01-02T20:31:48.000Z|3XXX S EVERGREEN RD[REF IR 194022|3|3|1705|S|4E31|||N|Y|2|710150|871029|Point has not been altered||Returned Runaway Call
-111.940092406603284|33.426249608970714|644|TE2012849|418T|2012|2012-01-02T20:33:32.000Z|4XX S MILL AVE|2|DT|0704|T|3P22|||N|Y|7|692853|882617|Point has not been altered|STARBUCKS|Trespassing Call
-111.919381611208181|33.35322917874111|645|TE2012844|236R|2012|2012-01-02T20:08:42.000Z|1XXX E DAVA DR|3|4|2706|T|4E33|||N|Y|2|699171|856048|Point has not been altered||Threat Call
-111.975065227752225|33.391577938999077|646|TE2012851|601|2012|2012-01-02T20:37:20.000Z|2XXX W SOUTHERN AVE|2|3|1811|9|4E32|||N|N|C|682176|870006|Point has not been altered| in CONTEMPO TEMPE TP|Missing Person/Juvenile Call
-111.90640830048072|33.419083571128589|647|TE2012831|929|2012|2012-01-02T19:19:38.000Z|1XXX E HAYDEN LANE|2|1|1101|T|4E12|4E22|3P13|Y|Y|5|703130|880009|Point has not been altered| in HAYDEN LANE APARTMENTS|Agency Assist Call
-111.927104134424312|33.381999270458039|648|TE2012853|239F|2012|2012-01-02T20:47:18.000Z|4XXX S RURAL RD|2|4|1909|9|4E11|4E22|4E32|N|Y|7|696814|866516|Point has not been altered| in FERNWOOD MANOR APARTMENTS|Family Fight Call
-111.953392793891013|33.354872835203494|649|TE2012812|961H|2012|2012-01-02T18:25:23.000Z|9XX W GROVE PKWY|3|4|2513|T|3P42|||Y|Y|6|688786|856648|Point has not been altered| in GARDEN GROVE APARTMENTS|Traffic Accident Call
-111.893211212296904|33.414860232609932|650|TE2012865|418G|2012|2012-01-02T21:36:07.000Z|2XXX E APACHE BLVD|2|1|1105|T|4E11|3P14||N|Y|2|707157|878473|Point has not been altered|WESTERN LODGE|Unwanted Guest Call
-111.895312574562581|33.425678316147234|651|TE2012864|900|2012|2012-01-02T21:35:18.000Z| 5TH ST / S RIVER DR|2|1|0412|9|3P12|3P13||N|Y|2|706515|882409|Point has not been altered||Check Welfare Call
-111.937707574140418|33.363800627597108|652|TE2012861|928|2012|2012-01-02T21:24:14.000Z|1X W GUADALUPE RD|4|4|2209|S|3P42|||N|Y|2|693576|859895|Point has not been altered|ROBERT HAWK POLICE SUBSTATION|Found Property Call
-111.940060938345411|33.418908640169207|653|TE2012842|419|2012|2012-01-02T19:54:26.000Z|1XXX S MILL AVE|3|2|0904|T|4E23|4E21||Y|Y|5|692862|879946|Point has not been altered||Criminal Information Call
-111.92619980808297|33.410736729500705|654|TE2012874|VEHICL|2012|2012-01-02T22:16:50.000Z|1XXX S RURAL RD[JS|2|1|1010|S|5E11|5E13||N|Y|2|697091|876972|Point has not been altered||Other Officer Initiated Call
-111.910708420753139|33.417212190812663|655|TE2012876|415E|2012|2012-01-02T22:16:41.000Z|1XXX E DON CARLOS AVE|3|1|1006|T|5E13|||N|N|2|701818|879328|Point has not been altered| in VILLAGES AT MCCLINTOCK|Loud Music/Noise/Party Call
-111.939907074990899|33.407263683068869|656|TE2012873|390|2012|2012-01-02T22:14:03.000Z|2XXX S MILL AVE|2|3|1401|T|3P33|||N|N|2|692908|875709|Point has not been altered|WALGREENS|Drunk Disturbing Call
-111.930946896242645|33.441864627237202|657|TE2012870|SECCHK|2012|2012-01-02T22:04:32.000Z|1XXX N COLLEGE AVE|2|1|0304|S|3P13|||N|Y|2|695644|888298|Point has not been altered|TEMPE WOMENS PARK|Other Officer Initiated Call
-111.945905612344973|33.353451137348848|658|TE2012862|601|2012|2012-01-02T21:15:29.000Z|7XXX S KYRENE RD|2|4|2513|T|4E31|4E42|3P43|N|N|2|691072|856130|Point has not been altered| in ELLIOTS CROSSING APARTMENTS|Missing Person/Juvenile Call
-111.907975346452233|33.414738467295251|659|TE2012880|SUBJEC|2012|2012-01-02T22:42:25.000Z|1XXX E APACHE BLVD|2|1|1107|S|5E13|||N|Y|2|702652|878428|Point has not been altered|PARK AND RIDE|Other Officer Initiated Call
-111.93003142333589|33.436450396874363|660|TE2012882|VEHICL|2012|2012-01-02T22:51:25.000Z| GILBERT DR / N COLLEGE AVE[JE|2|1|0702|S|4E12|||N|Y|W|695923|886328|Point has not been altered||Other Officer Initiated Call
-111.926445762115094|33.441485785905591|661|TE2012881|SUBJEC|2012|2012-01-02T22:43:24.000Z|1XXX N SCOTTSDALE RD|2|1|0304|S|5E11|||N|Y|2|697017|888160|Point has not been altered|HAYDEN PLAZA|Other Officer Initiated Call
-111.905423293663205|33.407438499783119|662|TE2012878|415P|2012|2012-01-02T22:20:36.000Z|1XXX E BROADWAY RD|3|3|1601|T|4E31|||N|Y|2|703431|875772|Point has not been altered|CORONADO APARTMENTS|Loud Music/Noise/Party Call
-111.938928645498635|33.425557227017812|663|TE2012872|237|2012|2012-01-02T22:10:10.000Z|6X E 5TH ST|2|DT|0705|T|3P22|4E23||Y|Y|5|693208|882365|Point has not been altered|TEMPE MISSION PALMS|Drugs Call
-111.917682621032114|33.414793735631932|664|TE2012883|SUBJEC|2012|2012-01-02T23:03:29.000Z| APACHE BLVD / S DORSEY LANE[OW 2|2|1|1005|S|5E13|5E11||N|Y|2|699690|878448|Point has not been altered||Other Officer Initiated Call
-111.932732084491846|33.433836353895089|665|TE2012888|502|2012|2012-01-02T23:04:46.000Z|5XX E TEMPE TOWN LAKE N|4|1|0702|T|P49|||N|Y|2|695099|885377|Point has not been altered|TEMPE TOWN LAKE MARINA|Citizen Assist Call
-111.906546463415964|33.414680642503669|666|TE2012891|VEHICL|2012|2012-01-02T23:24:59.000Z|1XXX E APACHE BLVD|2|1|1107|S|4E12|||N|Y|W|703088|878407|Point has not been altered|APACHE SUBSTATION|Other Officer Initiated Call
-111.938952062725519|33.363220492657454|667|TE2012838|459R|2012|2012-01-02T19:47:32.000Z|6XXX S MAPLE AVE|3|4|2601|T|3P41|3P43||Y|Y|5|693196|859684|Point has not been altered| in LA ESTANCIA APARTMENTS|Burglary Call
-111.900571718274065|33.416230110317514|668|TE2012868|239F|2012|2012-01-02T21:47:00.000Z|1XXX S SMITH RD|2|1|1106|9|4E11|4E13||Y|Y|5|704911|878971|Point has not been altered||Family Fight Call
-111.927104134424312|33.381999270458039|669|TE2012892|900|2012|2012-01-02T23:24:08.000Z|4XXX S RURAL RD|2|4|1909|T|5E31|4E41||N|Y|2|696814|866516|Point has not been altered| in FERNWOOD MANOR APARTMENTS|Check Welfare Call
-111.915699833465666|33.41821549671986|670|TE2012887|239|2012|2012-01-02T23:04:18.000Z|1XXX E ORANGE ST|2|1|1005|T|5E12|5E23||N|Y|7|700295|879693|Point has not been altered||Fight Call
-111.917672545977751|33.393688713706773|671|TE2012893|415E|2012|2012-01-02T23:37:16.000Z|3XXX S DORSEY LANE|3|3|1514|T|5E31|||N|Y|2|699693|870769|Point has not been altered| in ENCLAVE APARTMENTS|Loud Music/Noise/Party Call
-111.94790063808496|33.355041992315471|672|TE2012884|239F|2012|2012-01-02T23:03:19.000Z|6XX W GROVE PKWY|2|4|2513|T|5E34|4E23|P54|N|Y|7|690463|856709|Point has not been altered| in SIGNATURE PLACE APTS|Family Fight Call
-111.939960976217719|33.412768728083975|673|TE2012895|418T|2012|2012-01-02T23:53:31.000Z|1XXX S MILL AVE|2|2|0908|T|5E23|||N|Y|C|692892|877712|Point has not been altered|TEMPE SAINT LUKES|Trespassing Call
-111.910708420753139|33.417212190812663|674|TE2012885|415E|2012|2012-01-02T22:59:51.000Z|1XXX E DON CARLOS AVE|3|1|1006|T|3P14|5E13||N|Y|8|701818|879328|Point has not been altered| in VILLAGES AT MCCLINTOCK|Loud Music/Noise/Party Call
-111.916420858246937|33.419411054740038|675|TE2012890|459FR|2012|2012-01-02T23:15:50.000Z|1XXX E 8TH ST|3|1|1002|T|5E11|||Y|Y|5|700075|880128|Point has not been altered|FOUR PEAKS BAR|Theft/Burglary From Vehicle Call
-111.899678694853975|33.40756702133168|676|TE2012897|239F|2012|2012-01-03T00:00:02.000Z|2XXX E BROADWAY RD|2|1|1110|9|5E21|4E12||N|N|2|705184|875819|Point has not been altered| in WILLOW CREEK APARTMENTS|Family Fight Call
